time recorded,rocker horizontal,rocker vertical,toggle horizontal,toggle vertical,blu button time depressed,flap,potentiometer lever,potentional knob
1536071573,0,0,0,0,0,0,39,36,
1536071579,0,0,0,0,0,0,39,37,
1536071584,0,0,0,0,0,0,39,36,
1536071584,0,0,0,0,0,0,39,36,
1536071590,0,0,0,0,0,0,39,36,
1536071590,0,0,0,0,0,0,39,36,
1536071595,0,0,0,0,0,0,39,37,
1536071601,0,0,0,0,0,0,39,37,
1536071601,0,0,0,0,0,0,39,37,
1536071606,0,0,0,0,0,0,39,37,
1536071606,0,0,0,0,0,0,39,37,
1536071611,0,0,0,0,0,0,39,37,
1536071611,0,0,0,0,0,0,39,37,
1536071611,0,0,0,0,0,0,39,37,
1536071617,0,0,0,0,0,0,39,37,
1536071617,0,0,0,0,0,0,39,37,
1536071622,0,0,0,0,0,0,39,37,
1536071628,0,0,0,0,0,0,39,38,
1536071628,0,0,0,0,0,0,39,38,
1536071633,0,0,0,0,0,0,39,28,
1536071633,0,0,0,0,0,0,39,28,
1536071639,0,0,0,0,0,0,39,37,
1536071644,0,0,0,0,0,0,39,37,
1536071644,0,0,0,0,0,0,39,37,
1536071650,0,0,0,0,0,0,39,36,
1536071650,0,0,0,0,0,0,39,36,
1536071655,0,0,0,0,0,0,39,37,
1536071533,0,0,0,0,0,0,39,36,
1536071533,0,0,0,0,0,0,39,36,
1536071666,0,0,0,0,0,0,39,36,
1536071666,0,0,0,0,0,0,39,36,
1536071672,0,0,0,0,0,0,39,37,
1536071672,0,0,0,0,0,0,39,28,
1536071672,0,0,0,0,0,0,39,28,
1536071677,0,0,0,0,0,0,39,37,
1536071688,0,0,0,0,0,0,39,37,
1536071688,0,0,0,0,0,0,39,37,
1536071694,0,0,0,0,0,0,39,37,
1536071694,0,0,0,0,0,0,39,37,
1536071699,0,0,0,0,0,0,39,37,
1536071704,0,0,0,0,0,0,39,29,
1536071704,0,0,0,0,0,0,39,29,
1536071710,0,0,0,0,0,0,39,37,
1536071710,0,0,0,0,0,0,39,37,
1536071714,0,0,0,0,0,0,39,36,
1536071720,0,0,0,0,0,0,39,38,
1536071720,0,0,0,0,0,0,39,38,
1536071725,0,0,0,0,0,0,39,37,
1536071725,0,0,0,0,0,0,39,37,
1536071731,0,0,0,0,0,0,39,38,
1536071731,0,0,0,0,0,0,39,37,
1536071731,0,0,0,0,0,0,39,37,
1536071736,0,0,0,0,0,0,39,38,
1536071736,0,0,0,0,0,0,39,38,
1536071742,0,0,0,0,0,0,39,38,
1536071747,0,0,0,0,0,0,39,38,
1536071747,0,0,0,0,0,0,39,38,
1536071753,0,0,0,0,0,0,39,35,
1536071753,0,0,0,0,0,0,39,35,
1536071758,0,0,0,0,0,0,39,37,
1536071764,0,0,0,0,0,0,39,37,
1536071764,0,0,0,0,0,0,39,37,
1536071769,0,0,0,0,0,0,39,38,
1536071769,0,0,0,0,0,0,39,38,
1536071775,0,0,0,0,0,0,39,38,
1536071780,0,0,0,0,0,0,39,38,
1536071780,0,0,0,0,0,0,39,38,
1536071786,0,0,0,0,0,0,39,38,
1536071786,0,0,0,0,0,0,39,38,
1536071786,0,0,0,0,0,0,39,36,
1536071791,0,0,0,0,0,0,39,38,
1536071791,0,0,0,0,0,0,39,38,
1536071796,0,0,0,0,0,0,39,37,
1536071796,0,0,0,0,0,0,39,37,
1536071802,0,0,0,0,0,0,39,38,
1536071807,0,0,0,0,0,0,39,37,
1536071807,0,0,0,0,0,0,39,37,
1536071813,0,0,0,0,0,0,39,36,
1536071813,0,0,0,0,0,0,39,36,
1536071818,0,0,0,0,0,0,39,38,
1536071824,0,0,0,0,0,0,39,38,
1536071824,0,0,0,0,0,0,39,38,
1536071829,0,0,0,0,0,0,39,38,
1536071829,0,0,0,0,0,0,39,38,
1536071835,0,0,0,0,0,0,39,38,
1536071840,0,0,0,0,0,0,39,37,
1536071840,0,0,0,0,0,0,39,37,
1536071846,0,0,0,0,0,0,39,37,
1536071846,0,0,0,0,0,0,39,37,
1536071846,0,0,0,0,0,0,39,39,
1536071851,0,0,0,0,0,0,39,36,
1536071851,0,0,0,0,0,0,39,36,
1536071857,0,0,0,0,0,0,39,38,
1536071857,0,0,0,0,0,0,39,38,
1536071862,0,0,0,0,0,0,39,38,
1536071868,0,0,0,0,0,0,39,37,
1536071868,0,0,0,0,0,0,39,37,
1536071873,0,0,0,0,0,0,39,37,
1536071873,0,0,0,0,0,0,39,37,
1536071879,0,0,0,0,0,0,39,38,
1536071884,0,0,0,0,0,0,39,37,
1536071884,0,0,0,0,0,0,39,37,
1536071890,0,0,0,0,0,0,39,36,
1536071890,0,0,0,0,0,0,39,36,
1536071895,0,0,0,0,0,0,39,37,
1536071900,0,0,0,0,0,0,39,29,
1536071900,0,0,0,0,0,0,39,29,
1536071900,0,0,0,0,0,0,39,38,
1536071900,0,0,0,0,0,0,39,38,
1536071906,0,0,0,0,0,0,39,38,
1536071911,0,0,0,0,0,0,39,38,
1536071911,0,0,0,0,0,0,39,38,
1536071917,0,0,0,0,0,0,39,38,
1536071917,0,0,0,0,0,0,39,38,
1536071922,0,0,0,0,0,0,39,38,
1536071928,0,0,0,0,0,0,39,39,
1536071928,0,0,0,0,0,0,39,39,
1536071933,0,0,0,0,0,0,39,38,
1536071933,0,0,0,0,0,0,39,38,
1536071939,0,0,0,0,0,0,39,38,
1536071944,0,0,0,0,0,0,39,36,
1536071944,0,0,0,0,0,0,39,36,
1536071950,0,0,0,0,0,0,39,38,
1536071950,0,0,0,0,0,0,39,38,
1536071955,0,0,0,0,0,0,39,38,
1536071961,0,0,0,0,0,0,39,29,
1536071961,0,0,0,0,0,0,39,29,
1536071961,0,0,0,0,0,0,39,38,
1536071961,0,0,0,0,0,0,39,38,
1536071966,0,0,0,0,0,0,39,39,
1536071972,0,0,0,0,0,0,39,38,
1536071972,0,0,0,0,0,0,39,38,
1536071977,0,0,0,0,0,0,39,38,
1536071977,0,0,0,0,0,0,39,38,
1536071983,0,0,0,0,0,0,39,38,
1536071988,0,0,0,0,0,0,39,37,
1536071988,0,0,0,0,0,0,39,37,
1536071993,0,0,0,0,0,0,39,38,
1536071993,0,0,0,0,0,0,39,38,
1536071999,0,0,0,0,0,0,39,39,
1536072004,0,0,0,0,0,0,39,29,
1536072004,0,0,0,0,0,0,39,29,
1536072004,0,0,0,0,0,0,39,38,
1536072004,0,0,0,0,0,0,39,38,
1536072015,0,0,0,0,0,0,39,30,
1536072021,0,0,0,0,0,0,39,38,
1536072021,0,0,0,0,0,0,39,38,
1536072021,0,0,0,0,0,0,39,36,
1536072021,0,0,0,0,0,0,39,36,
1536072026,0,0,0,0,0,0,39,38,
1536072032,0,0,0,0,0,0,39,30,
1536072032,0,0,0,0,0,0,39,30,
1536072037,0,0,0,0,0,0,39,38,
1536072037,0,0,0,0,0,0,39,38,
1536072043,0,0,0,0,0,0,39,38,
1536072048,0,0,0,0,0,0,39,39,
1536072048,0,0,0,0,0,0,39,39,
1536072054,0,0,0,0,0,0,39,38,
1536072054,0,0,0,0,0,0,39,38,
1536072059,0,0,0,0,0,0,39,38,
1536072065,0,0,0,0,0,0,39,37,
1536072065,0,0,0,0,0,0,39,37,
1536072070,0,0,0,0,0,0,39,39,
1536072070,0,0,0,0,0,0,39,39,
1536072076,0,0,0,0,0,0,39,38,
1536072076,0,0,0,0,0,0,39,38,
1536072076,0,0,0,0,0,0,39,38,
1536072081,0,0,0,0,0,0,39,36,
1536072081,0,0,0,0,0,0,39,36,
1536072087,0,0,0,0,0,0,39,37,
1536072092,0,0,0,0,0,0,39,38,
1536072092,0,0,0,0,0,0,39,38,
1536072097,0,0,0,0,0,0,39,38,
1536072097,0,0,0,0,0,0,39,38,
1536072103,0,0,0,0,0,0,39,39,
1536072108,0,0,0,0,0,0,39,37,
1536072108,0,0,0,0,0,0,39,37,
1536072114,0,0,0,0,0,0,39,38,
1536072114,0,0,0,0,0,0,39,38,
1536072119,0,0,0,0,0,0,39,39,
1536072125,0,0,0,0,0,0,39,39,
1536072125,0,0,0,0,0,0,39,39,
1536072130,0,0,0,0,0,0,39,38,
1536072130,0,0,0,0,0,0,39,38,
1536072136,0,0,0,0,0,0,39,39,
1536072136,0,0,0,0,0,0,39,39,
1536072136,0,0,0,0,0,0,39,39,
1536072141,0,0,0,0,0,0,39,38,
1536072141,0,0,0,0,0,0,39,38,
1536072147,0,0,0,0,0,0,39,39,
1536072152,0,0,0,0,0,0,39,38,
1536072152,0,0,0,0,0,0,39,38,
1536072158,0,0,0,0,0,0,39,38,
1536072158,0,0,0,0,0,0,39,38,
1536072163,0,0,0,0,0,0,39,39,
1536072169,0,0,0,0,0,0,39,30,
1536072169,0,0,0,0,0,0,39,30,
1536072169,0,0,0,0,0,0,39,39,
1536072169,0,0,0,0,0,0,39,39,
1536072175,0,0,0,0,0,0,39,37,
1536072180,0,0,0,0,0,0,39,38,
1536072180,0,0,0,0,0,0,39,38,
1536072186,0,0,0,0,0,0,39,38,
1536072186,0,0,0,0,0,0,39,38,
1536072186,0,0,0,0,0,0,39,29,
1536072191,0,0,0,0,0,0,39,39,
1536072191,0,0,0,0,0,0,39,39,
1536072196,0,0,0,0,0,0,39,38,
1536072196,0,0,0,0,0,0,39,38,
1536072202,0,0,0,0,0,0,39,38,
1536072207,0,0,0,0,0,0,39,39,
1536072207,0,0,0,0,0,0,39,39,
1536072213,0,0,0,0,0,0,39,38,
1536072213,0,0,0,0,0,0,39,38,
1536072218,0,0,0,0,0,0,39,38,
1536072229,0,0,0,0,0,0,39,39,
1536072229,0,0,0,0,0,0,39,39,
1536072234,0,0,0,0,0,0,39,39,
1536072234,0,0,0,0,0,0,39,39,
1536072240,0,0,0,0,0,0,39,39,
1536072245,0,0,0,0,0,0,39,39,
1536072245,0,0,0,0,0,0,39,39,
1536072251,0,0,0,0,0,0,39,39,
1536072251,0,0,0,0,0,0,39,39,
1536072251,0,0,0,0,0,0,39,38,
1536072256,0,0,0,0,0,0,39,39,
1536072256,0,0,0,0,0,0,39,39,
1536072262,0,0,0,0,0,0,39,38,
1536072262,0,0,0,0,0,0,39,38,
1536072268,0,0,0,0,0,0,39,39,
1536072274,0,0,0,0,0,0,39,39,
1536072274,0,0,0,0,0,0,39,39,
1536072279,0,0,0,0,0,0,39,39,
1536072279,0,0,0,0,0,0,39,39,
1536072285,0,0,0,0,0,0,39,38,
1536072290,0,0,0,0,0,0,39,39,
1536072290,0,0,0,0,0,0,39,39,
1536072296,0,0,0,0,0,0,39,39,
1536072296,0,0,0,0,0,0,39,39,
1536072301,0,0,0,0,0,0,39,39,
1536072306,0,0,0,0,0,0,39,34,
1536072306,0,0,0,0,0,0,39,34,
1536072306,0,0,0,0,0,0,39,39,
1536072306,0,0,0,0,0,0,39,39,
1536072312,0,0,0,0,0,0,39,38,
1536072317,0,0,0,0,0,0,39,39,
1536072317,0,0,0,0,0,0,39,39,
1536072323,0,0,0,0,0,0,39,36,
1536072323,0,0,0,0,0,0,39,36,
1536072328,0,0,0,0,0,0,39,39,
1536072334,0,0,0,0,0,0,39,39,
1536072334,0,0,0,0,0,0,39,39,
1536072339,0,0,0,0,0,0,39,39,
1536072339,0,0,0,0,0,0,39,39,
1536072345,0,0,0,0,0,0,39,39,
1536072350,0,0,0,0,0,0,39,39,
1536072350,0,0,0,0,0,0,39,39,
1536072356,0,0,0,0,0,0,39,39,
1536072356,0,0,0,0,0,0,39,39,
1536039465,0,0,0,0,0,0,39,39,
1536072367,0,0,0,0,0,0,39,38,
1536072367,0,0,0,0,0,0,39,38,
1536072367,0,0,0,0,0,0,39,39,
1536072367,0,0,0,0,0,0,39,39,
1536072372,0,0,0,0,0,0,39,38,
1536072378,0,0,0,0,0,0,39,39,
1536072378,0,0,0,0,0,0,39,39,
1536072383,0,0,0,0,0,0,39,39,
1536072383,0,0,0,0,0,0,39,39,
1536072389,0,0,0,0,0,0,39,39,
1536072394,0,0,0,0,0,0,39,39,
1536072394,0,0,0,0,0,0,39,39,
1536072400,0,0,0,0,0,0,39,38,
1536072400,0,0,0,0,0,0,39,38,
1536072405,0,0,0,0,0,0,39,39,
1536072411,0,0,0,0,0,0,39,39,
1536072411,0,0,0,0,0,0,39,39,
1536072416,0,0,0,0,0,0,39,39,
1536072416,0,0,0,0,0,0,39,39,
1536072421,0,0,0,0,0,0,39,37,
1527683685,0,0,0,0,0,0,39,38,
1527683685,0,0,0,0,0,0,39,38,
1536072427,0,0,0,0,0,0,39,38,
1536072427,0,0,0,0,0,0,39,38,
1536072432,0,0,0,0,0,0,39,36,
1536072438,0,0,0,0,0,0,39,37,
1536072438,0,0,0,0,0,0,39,37,
1536072443,0,0,0,0,0,0,39,38,
1536072443,0,0,0,0,0,0,39,38,
1536072449,0,0,0,0,0,0,39,39,
1536072454,0,0,0,0,0,0,39,38,
1536072454,0,0,0,0,0,0,39,38,
1536072460,0,0,0,0,0,0,39,39,
1536072460,0,0,0,0,0,0,39,39,
1536072465,0,0,0,0,0,0,39,39,
1536072471,0,0,0,0,0,0,39,37,
1536072471,0,0,0,0,0,0,39,37,
1536072476,0,0,0,0,0,0,39,39,
1536072476,0,0,0,0,0,0,39,39,
1536072482,0,0,0,0,0,0,39,39,
1536072482,0,0,0,0,0,0,39,39,
1536072482,0,0,0,0,0,0,39,39,
1536072487,0,0,0,0,0,0,39,39,
1536072487,0,0,0,0,0,0,39,39,
1536072493,0,0,0,0,0,0,39,37,
1536072498,0,0,0,0,0,0,39,39,
1536072498,0,0,0,0,0,0,39,39,
1536072504,0,0,0,0,0,0,39,40,
1536072504,0,0,0,0,0,0,39,40,
1536072509,0,0,0,0,0,0,39,39,
1536072515,0,0,0,0,0,0,39,40,
1536072515,0,0,0,0,0,0,39,40,
1536072520,0,0,0,0,0,0,39,39,
1536072520,0,0,0,0,0,0,39,39,
1536072525,0,0,0,0,0,0,39,39,
1536072531,0,0,0,0,0,0,39,39,
1536072531,0,0,0,0,0,0,39,39,
1536072536,0,0,0,0,0,0,39,36,
1536072536,0,0,0,0,0,0,39,36,
1536072536,0,0,0,0,0,0,39,39,
1536072542,0,0,0,0,0,0,39,38,
1536072542,0,0,0,0,0,0,39,38,
1536072547,0,0,0,0,0,0,39,38,
1536072547,0,0,0,0,0,0,39,38,
1536072553,0,0,0,0,0,0,39,39,
1536072558,0,0,0,0,0,0,39,39,
1536072558,0,0,0,0,0,0,39,39,
1536072564,0,0,0,0,0,0,39,39,
1536072564,0,0,0,0,0,0,39,39,
1536072569,0,0,0,0,0,0,39,36,
1536072575,0,0,0,0,0,0,39,39,
1536072575,0,0,0,0,0,0,39,39,
1536072580,0,0,0,0,0,0,39,37,
1536072580,0,0,0,0,0,0,39,37,
1536072586,0,0,0,0,0,0,39,38,
1536072591,0,0,0,0,0,0,39,39,
1536072591,0,0,0,0,0,0,39,39,
1536072597,0,0,0,0,0,0,39,38,
1536072597,0,0,0,0,0,0,39,38,
1536072597,0,0,0,0,0,0,39,39,
1536072602,0,0,0,0,0,0,39,39,
1536072602,0,0,0,0,0,0,39,39,
1536072608,0,0,0,0,0,0,39,38,
1536072608,0,0,0,0,0,0,39,38,
1536072613,0,0,0,0,0,0,39,39,
1536072613,0,0,0,0,0,0,39,35,
1536072613,0,0,0,0,0,0,39,35,
1536072624,0,0,0,0,0,0,39,39,
1536072624,0,0,0,0,0,0,39,39,
1536072630,0,0,0,0,0,0,39,39,
1536072635,0,0,0,0,0,0,39,38,
1536072635,0,0,0,0,0,0,39,38,
1536072640,0,0,0,0,0,0,39,39,
1536072640,0,0,0,0,0,0,39,39,
1536072646,0,0,0,0,0,0,39,38,
1536072651,0,0,0,0,0,0,39,39,
1536072651,0,0,0,0,0,0,39,39,
1536072657,0,0,0,0,0,0,39,39,
1536072657,0,0,0,0,0,0,39,39,
1536072657,0,0,0,0,0,0,39,39,
1536072662,0,0,0,0,0,0,39,38,
1536072662,0,0,0,0,0,0,39,38,
1536072668,0,0,0,0,0,0,39,38,
1536072668,0,0,0,0,0,0,39,38,
1536072673,0,0,0,0,0,0,39,39,
1536072679,0,0,0,0,0,0,39,39,
1536072679,0,0,0,0,0,0,39,39,
1536072684,0,0,0,0,0,0,39,38,
1536072684,0,0,0,0,0,0,39,38,
1536072690,0,0,0,0,0,0,39,39,
1536072695,0,0,0,0,0,0,39,27,
1536072695,0,0,0,0,0,0,39,27,
1536072701,0,0,0,0,0,0,39,39,
1536072701,0,0,0,0,0,0,39,39,
1536072706,0,0,0,0,0,0,39,38,
1536072712,0,0,0,0,0,0,39,39,
1536072712,0,0,0,0,0,0,39,39,
1536072712,0,0,0,0,0,0,39,39,
1536072712,0,0,0,0,0,0,39,39,
1536072717,0,0,0,0,0,0,39,38,
1536072723,0,0,0,0,0,0,39,38,
1536072723,0,0,0,0,0,0,39,38,
1536072728,0,0,0,0,0,0,39,40,
1536072728,0,0,0,0,0,0,39,40,
1536072734,0,0,0,0,0,0,39,39,
1536072739,0,0,0,0,0,0,39,38,
1536072739,0,0,0,0,0,0,39,38,
1536072745,0,0,0,0,0,0,39,39,
1536072745,0,0,0,0,0,0,39,39,
1536072750,0,0,0,0,0,0,39,40,
1536072756,0,0,0,0,0,0,39,38,
1536072756,0,0,0,0,0,0,39,38,
1536072761,0,0,0,0,0,0,39,38,
1536072761,0,0,0,0,0,0,39,38,
1536072766,0,0,0,0,0,0,39,38,
1527684158,0,0,0,0,0,0,39,39,
1527684158,0,0,0,0,0,0,39,39,
1536072772,0,0,0,0,0,0,39,39,
1536072772,0,0,0,0,0,0,39,39,
1536072777,0,0,0,0,0,0,39,39,
1536072783,0,0,0,0,0,0,39,38,
1536072783,0,0,0,0,0,0,39,38,
1536072788,0,0,0,0,0,0,39,40,
1536072788,0,0,0,0,0,0,39,40,
1536072793,0,0,0,0,0,0,39,38,
1536072798,0,0,0,0,0,0,39,39,
1536072798,0,0,0,0,0,0,39,39,
1536072804,0,0,0,0,0,0,39,39,
1536072804,0,0,0,0,0,0,39,39,
1536072809,0,0,0,0,0,0,39,38,
1536072815,0,0,0,0,0,0,39,39,
1536072815,0,0,0,0,0,0,39,39,
1536072820,0,0,0,0,0,0,39,38,
1536072820,0,0,0,0,0,0,39,38,
1536072826,0,0,0,0,0,0,39,38,
1536072826,0,0,0,0,0,0,39,39,
1536072826,0,0,0,0,0,0,39,39,
1536072831,0,0,0,0,0,0,39,39,
1536072831,0,0,0,0,0,0,39,39,
1536072837,0,0,0,0,0,0,39,38,
1536072842,0,0,0,0,0,0,39,40,
1536072842,0,0,0,0,0,0,39,40,
1536072848,0,0,0,0,0,0,39,38,
1536072848,0,0,0,0,0,0,39,38,
1536072853,0,0,0,0,0,0,39,38,
1536072859,0,0,0,0,0,0,39,39,
1536072859,0,0,0,0,0,0,39,39,
1536072864,0,0,0,0,0,0,39,38,
1536072864,0,0,0,0,0,0,39,38,
1536072864,0,0,0,0,0,0,39,38,
1536072875,0,0,0,0,0,0,39,38,
1536072875,0,0,0,0,0,0,39,38,
1536072881,0,0,0,0,0,0,39,39,
1536072881,0,0,0,0,0,0,39,39,
1536072881,0,0,0,0,0,0,39,39,
1536072886,0,0,0,0,0,0,39,38,
1536072886,0,0,0,0,0,0,39,38,
1536072886,0,0,0,0,0,0,39,38,
1536072886,0,0,0,0,0,0,39,38,
1536072892,0,0,0,0,0,0,39,40,
1536072897,0,0,0,0,0,0,39,38,
1536072897,0,0,0,0,0,0,39,38,
1536072903,0,0,0,0,0,0,39,39,
1536072903,0,0,0,0,0,0,39,39,
1536072908,0,0,0,0,0,0,39,40,
1536072914,0,0,0,0,0,0,39,37,
1536072914,0,0,0,0,0,0,39,37,
1536072919,0,0,0,0,0,0,39,40,
1536072919,0,0,0,0,0,0,39,40,
1536072925,0,0,0,0,0,0,39,39,
1536072930,0,0,0,0,0,0,39,31,
1536072930,0,0,0,0,0,0,39,31,
1536072936,0,0,0,0,0,0,39,39,
1536072936,0,0,0,0,0,0,39,39,
1536072936,0,0,0,0,0,0,39,38,
1536072946,0,0,0,0,0,0,39,38,
1536072946,0,0,0,0,0,0,39,38,
1536072952,0,0,0,0,0,0,39,39,
1536072952,0,0,0,0,0,0,39,39,
1536072957,0,0,0,0,0,0,39,38,
1536072963,0,0,0,0,0,0,39,38,
1536072963,0,0,0,0,0,0,39,38,
1536072968,0,0,0,0,0,0,39,38,
1536072968,0,0,0,0,0,0,39,38,
1536072974,0,0,0,0,0,0,39,39,
1536072979,0,0,0,0,0,0,39,39,
1536072979,0,0,0,0,0,0,39,39,
1536072985,0,0,0,0,0,0,39,39,
1536072985,0,0,0,0,0,0,39,39,
1536072990,0,0,0,0,0,0,39,38,
1536072996,0,0,0,0,0,0,39,36,
1536072996,0,0,0,0,0,0,39,36,
1536072996,0,0,0,0,0,0,39,39,
1536072996,0,0,0,0,0,0,39,39,
1536073001,0,0,0,0,0,0,39,39,
1536073007,0,0,0,0,0,0,39,40,
1536073007,0,0,0,0,0,0,39,40,
1536073012,0,0,0,0,0,0,39,40,
1536073012,0,0,0,0,0,0,39,40,
1536073017,0,0,0,0,0,0,39,38,
1536073023,0,0,0,0,0,0,39,39,
1536073023,0,0,0,0,0,0,39,39,
1536073028,0,0,0,0,0,0,39,40,
1536073028,0,0,0,0,0,0,39,40,
1536073034,0,0,0,0,0,0,39,39,
1536073039,0,0,0,0,0,0,39,39,
1536073039,0,0,0,0,0,0,39,39,
1536073045,0,0,0,0,0,0,39,40,
1536073045,0,0,0,0,0,0,39,40,
1536073050,0,0,0,0,0,0,39,39,
1536073056,0,0,0,0,0,0,39,31,
1536073056,0,0,0,0,0,0,39,31,
1536073056,0,0,0,0,0,0,39,39,
1536073056,0,0,0,0,0,0,39,39,
1536073061,0,0,0,0,0,0,39,38,
1536073067,0,0,0,0,0,0,39,40,
1536073067,0,0,0,0,0,0,39,40,
1536073072,0,0,0,0,0,0,39,39,
1536073072,0,0,0,0,0,0,39,39,
1536073078,0,0,0,0,0,0,39,39,
1536073083,0,0,0,0,0,0,39,40,
1536073083,0,0,0,0,0,0,39,40,
1536073089,0,0,0,0,0,0,39,38,
1536073089,0,0,0,0,0,0,39,38,
1536073094,0,0,0,0,0,0,39,39,
1536073100,0,0,0,0,0,0,39,39,
1536073100,0,0,0,0,0,0,39,39,
1536073105,0,0,0,0,0,0,39,37,
1536073105,0,0,0,0,0,0,39,37,
1536073111,0,0,0,0,0,0,39,39,
1536073111,0,0,0,0,0,0,39,38,
1536073111,0,0,0,0,0,0,39,38,
1536073116,0,0,0,0,0,0,39,37,
1536073116,0,0,0,0,0,0,39,37,
1536073122,0,0,0,0,0,0,39,38,
1536073127,0,0,0,0,0,0,39,39,
1536073127,0,0,0,0,0,0,39,39,
1536073133,0,0,0,0,0,0,39,38,
1536073133,0,0,0,0,0,0,39,38,
1536073138,0,0,0,0,0,0,39,39,
1536073143,0,0,0,0,0,0,39,38,
1536073143,0,0,0,0,0,0,39,38,
1536073149,0,0,0,0,0,0,39,40,
1536073149,0,0,0,0,0,0,39,40,
1536073154,0,0,0,0,0,0,39,40,
1536073160,0,0,0,0,0,0,39,39,
1536073160,0,0,0,0,0,0,39,39,
1536073165,0,0,0,0,0,0,39,36,
1536073165,0,0,0,0,0,0,39,36,
1536073171,0,0,0,0,0,0,39,38,
1536073171,0,0,0,0,0,0,39,39,
1536073171,0,0,0,0,0,0,39,39,
1536073176,0,0,0,0,0,0,39,31,
1536073176,0,0,0,0,0,0,39,31,
1536073182,0,0,0,0,0,0,39,40,
1536073187,0,0,0,0,0,0,39,39,
1536073187,0,0,0,0,0,0,39,39,
1536073193,0,0,0,0,0,0,39,38,
1536073193,0,0,0,0,0,0,39,38,
1536073198,0,0,0,0,0,0,39,34,
1536073204,0,0,0,0,0,0,39,31,
1536073204,0,0,0,0,0,0,39,31,
1536073209,0,0,0,0,0,0,39,39,
1536073209,0,0,0,0,0,0,39,39,
1536073215,0,0,0,0,0,0,39,39,
1536073220,0,0,0,0,0,0,39,38,
1536073220,0,0,0,0,0,0,39,38,
1536073226,0,0,0,0,0,0,39,40,
1536073226,0,0,0,0,0,0,39,40,
1536073226,0,0,0,0,0,0,39,39,
1536073231,0,0,0,0,0,0,39,38,
1536073231,0,0,0,0,0,0,39,38,
1536073237,0,0,0,0,0,0,39,39,
1536073237,0,0,0,0,0,0,39,39,
1536073242,0,0,0,0,0,0,39,38,
1536040480,0,0,0,0,0,0,39,38,
1536040480,0,0,0,0,0,0,39,38,
1536073253,0,0,0,0,0,0,39,39,
1536073253,0,0,0,0,0,0,39,39,
1536073259,0,0,0,0,0,0,39,38,
1536073264,0,0,0,0,0,0,39,39,
1536073264,0,0,0,0,0,0,39,39,
1536073271,0,0,0,0,0,0,39,39,
1536073271,0,0,0,0,0,0,39,39,
1536073276,0,0,0,0,0,0,39,39,
1536073281,0,0,0,0,0,0,39,38,
1536073281,0,0,0,0,0,0,39,38,
1536073281,0,0,0,0,0,0,39,39,
1536073281,0,0,0,0,0,0,39,39,
1536073287,0,0,0,0,0,0,39,39,
1536073292,0,0,0,0,0,0,39,39,
1536073292,0,0,0,0,0,0,39,39,
1536073298,0,0,0,0,0,0,39,39,
1536073298,0,0,0,0,0,0,39,39,
1536073303,0,0,0,0,0,0,39,38,
1536073309,0,0,0,0,0,0,39,39,
1536073309,0,0,0,0,0,0,39,39,
1536073314,0,0,0,0,0,0,39,38,
1536073314,0,0,0,0,0,0,39,38,
1536073320,0,0,0,0,0,0,39,38,
1536073325,0,0,0,0,0,0,39,35,
1536073325,0,0,0,0,0,0,39,35,
1536073331,0,0,0,0,0,0,39,39,
1536073331,0,0,0,0,0,0,39,39,
1536073336,0,0,0,0,0,0,39,39,
1536073342,0,0,0,0,0,0,39,39,
1536073342,0,0,0,0,0,0,39,39,
1536073342,0,0,0,0,0,0,39,37,
1536073342,0,0,0,0,0,0,39,37,
1536073347,0,0,0,0,0,0,39,39,
1536073353,0,0,0,0,0,0,39,39,
1536073353,0,0,0,0,0,0,39,39,
1536073358,0,0,0,0,0,0,39,39,
1536073358,0,0,0,0,0,0,39,39,
1536073364,0,0,0,0,0,0,39,39,
1536073369,0,0,0,0,0,0,39,38,
1536073369,0,0,0,0,0,0,39,38,
1536073375,0,0,0,0,0,0,39,31,
1536073375,0,0,0,0,0,0,39,31,
1536073380,0,0,0,0,0,0,39,38,
1536073386,0,0,0,0,0,0,39,38,
1536073386,0,0,0,0,0,0,39,38,
1536073391,0,0,0,0,0,0,39,39,
1536073391,0,0,0,0,0,0,39,39,
1536073397,0,0,0,0,0,0,39,39,
1536073269,0,0,0,0,0,0,39,39,
1536073269,0,0,0,0,0,0,39,39,
1536073402,0,0,0,0,0,0,39,38,
1536073402,0,0,0,0,0,0,39,38,
1536073408,0,0,0,0,0,0,39,40,
1536073413,0,0,0,0,0,0,39,38,
1536073413,0,0,0,0,0,0,39,38,
1536073418,0,0,0,0,0,0,39,39,
1536073418,0,0,0,0,0,0,39,39,
1536073424,0,0,0,0,0,0,39,39,
1536073429,0,0,0,0,0,0,39,37,
1536073429,0,0,0,0,0,0,39,37,
1536073307,0,0,0,0,0,0,39,37,
1536073307,0,0,0,0,0,0,39,37,
1536073440,0,0,0,0,0,0,39,38,
1536073446,0,0,0,0,0,0,39,38,
1536073446,0,0,0,0,0,0,39,38,
1536073451,0,0,0,0,0,0,39,39,
1536073451,0,0,0,0,0,0,39,39,
1536073457,0,0,0,0,0,0,39,40,
1536073457,0,0,0,0,0,0,39,31,
1536073457,0,0,0,0,0,0,39,31,
1536073462,0,0,0,0,0,0,39,39,
1536073462,0,0,0,0,0,0,39,39,
1536073468,0,0,0,0,0,0,39,38,
1536073473,0,0,0,0,0,0,39,38,
1536073473,0,0,0,0,0,0,39,38,
1536073479,0,0,0,0,0,0,39,40,
