15045374832.35,2,-0.17      ,-0.28      ,-0.25      ,-23.71 ,-25.28 ,109.68   ,12.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374836.42,1,0.51       ,-0.08      ,0.00       ,-8.02  ,-25.32 ,108.23   ,20.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374840.48,2,-0.21      ,-0.24      ,-0.18      ,-23.83 ,-25.39 ,109.01   ,12.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374844.55,1,0.55       ,0.09       ,0.00       ,-8.15  ,-25.48 ,107.57   ,20.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374848.61,2,-0.23      ,-0.20      ,-0.22      ,-23.95 ,-25.55 ,108.39   ,12.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374852.68,1,0.51       ,0.17       ,0.00       ,-8.22  ,-25.62 ,106.97   ,20.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374856.74,2,-0.23      ,-0.23      ,-0.18      ,-24.07 ,-25.69 ,107.88   ,12.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375400.71,1,0.53       ,0.03       ,0.00       ,-8.28  ,-25.76 ,106.47   ,20.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375404.71,2,-0.25      ,-0.30      ,-0.24      ,-24.17 ,-25.83 ,107.38   ,12.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375408.78,1,0.57       ,0.07       ,0.00       ,-8.34  ,-25.90 ,105.98   ,20.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375412.84,2,-0.20      ,-0.24      ,-0.22      ,-24.28 ,-25.97 ,106.84   ,12.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375416.91,1,0.55       ,0.00       ,0.00       ,-8.42  ,-26.00 ,105.45   ,20.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375420.98,2,-0.16      ,-0.33      ,-0.28      ,-24.40 ,-26.02 ,106.30   ,12.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045375425.05,1,0.49       ,-0.07      ,0.00       ,-8.51  ,-26.07 ,104.91   ,20.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
